Segment,Start,End,NGS_read_count,ACC_num,Replicate,Cells,Time,Context,Compartment,Resolution,MOI
HA,511,1685,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,51,1540,5,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,52,1546,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,52,1580,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,56,1504,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,58,1421,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,58,1476,6,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,58,1533,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,58,1637,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,58,1647,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,59,141,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,59,1570,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,59,1581,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,59,1593,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,59,1611,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,59,1616,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,59,88,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,63,1645,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,64,1545,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,64,1571,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,64,1593,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,65,1457,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,65,1473,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,65,1521,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,65,1560,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,67,1591,7,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,70,1535,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,72,1480,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,72,1582,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,72,1617,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,72,1646,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,73,1441,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,73,1534,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,76,1606,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,76,1622,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,79,1719,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,80,1557,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,80,1559,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,84,1500,6,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,84,1549,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,84,1610,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,85,1538,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,85,1547,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,85,1615,3,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,85,1618,4,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,85,1719,8,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,87,1532,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,87,1580,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,87,1581,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,87,1602,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,87,1613,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,88,1404,3,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,88,1508,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,89,1432,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,89,1532,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,89,1581,4,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,89,1596,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,90,1561,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,90,1570,4,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,90,1598,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,91,1549,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,91,1554,3,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,91,1562,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,92,1042,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,92,1411,6,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,92,1447,3,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,92,1484,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,92,1498,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,92,1522,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,92,1560,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,92,1570,6,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,92,1581,6,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,92,1602,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,92,1635,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,92,1699,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,93,1530,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,93,1548,5,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,93,1594,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,93,1614,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,93,1617,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,93,1684,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,94,1534,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,94,1569,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,95,1549,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,95,1589,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,95,1600,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,95,1610,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,96,1447,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,96,1487,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,96,1518,3,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,96,1519,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,96,1570,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,96,1574,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,97,1504,3,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,97,1539,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,97,1548,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,97,1558,3,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,97,1647,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,97,1655,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,97,1682,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,97,1684,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,98,1511,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,98,1538,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,98,1553,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,98,1592,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,98,1613,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
HA,99,1582,3,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,100,1309,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,103,1385,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,104,1235,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,104,1260,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,104,1343,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,104,1354,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,105,1336,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1065,1500,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,106,1410,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,106,1432,3,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,106,1434,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,107,1377,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,107,1408,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,108,1344,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1097,1453,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,109,1337,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,109,479,68,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,111,1352,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1126,1542,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,112,1260,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,112,1422,3,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,113,1328,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,113,1378,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,114,1380,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,114,1401,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,114,1492,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,115,1305,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,115,1349,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,116,1405,3,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,117,1343,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,117,1352,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,118,1315,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,118,1422,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1192,1295,4,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,119,1309,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,119,1369,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,120,1389,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,120,1413,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,121,1379,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,121,1399,5,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1220,1409,3,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,122,1266,9,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,122,1460,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,123,1340,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,124,1295,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,124,1348,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,124,1401,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,124,495,16,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,125,1411,4,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,126,1308,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,126,1310,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,126,1323,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,126,1354,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,126,1358,4,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,126,1381,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1276,1381,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,127,1260,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,127,1320,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,127,1331,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,127,1372,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,127,1393,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,127,1398,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,127,1413,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,127,466,4,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1287,1310,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,128,1251,3,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,128,1359,4,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,128,1375,4,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,128,1435,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,131,1276,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,131,1320,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,131,1369,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,131,1372,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,131,1386,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1321,1343,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1323,1489,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,132,1416,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,132,1435,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,133,1439,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,134,1495,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,135,1268,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,135,1360,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,135,1376,5,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1364,1507,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1367,1491,3,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,136,1357,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1378,1449,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,137,1349,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,137,1422,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1380,1405,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,138,1394,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,138,1449,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1392,1525,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1396,1489,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,139,1345,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,139,1370,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,139,1398,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,139,1399,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,140,1307,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,140,1321,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,140,1342,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,140,1366,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,140,1404,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,140,1468,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,141,1414,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1420,1480,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,142,190,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1438,1514,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,143,1297,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,143,1300,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1448,1525,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,144,1331,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,144,1363,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,144,1404,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,144,1508,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,145,1300,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,145,1373,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,147,1309,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,148,1033,5,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,148,1385,4,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,149,1310,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,149,1325,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,149,1434,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,149,176,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1505,1533,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,1508,1532,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,150,1449,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,152,1301,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,152,1380,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,152,1415,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,155,626,10,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,156,1294,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,156,1381,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,157,1275,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,157,1330,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,158,1360,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,158,1390,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,160,1287,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,160,1351,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,160,430,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,161,1363,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,162,1310,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,162,1318,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,162,1378,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,162,1398,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,163,1332,3,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,163,1436,4,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,164,1249,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,164,1310,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,164,1322,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,164,1330,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,164,1367,7,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,164,1520,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,165,1278,2,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
NP,166,1345,1,SRR14352116,B,MDCK-SIAT1,3hpi,in vitro,intracellular,bulk,10.0
