Segment,Start,End,NGS_read_count,ACC_num,IFNAR,IFNLR,Cells,Replicate,Resolution,Context,Compartment
PB1,639,1625,12,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,63,114,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,63,98,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,642,1645,6,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,643,1486,7,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,643,1490,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,644,1902,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,653,1607,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,660,1523,8,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,666,2087,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,66,96,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,674,1477,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,679,1593,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,67,2221,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,67,99,25,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,682,1492,8,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,689,1606,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,68,116,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,68,165,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,68,2129,36,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,68,582,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,68,98,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,690,1529,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,693,1566,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,705,1990,11,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,715,1699,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,732,1473,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,73,1663,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,749,2183,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,75,2099,13,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,764,1625,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,76,140,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,76,98,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,775,2256,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,77,2059,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,781,1940,7,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,78,127,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,871,1988,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,89,2109,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,94,2068,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,94,2099,25,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,94,2113,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,96,2099,76,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,96,2183,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,97,127,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,97,2110,23,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,993,2056,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1010,1198,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1036,1093,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,105,1950,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1067,1104,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1069,1925,8,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,106,135,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,107,2066,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,107,2073,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,108,2020,17,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,113,1953,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,117,2009,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,118,172,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,118,1746,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,118,2027,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,119,158,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,119,2074,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,119,2075,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,120,143,52,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,120,147,9,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,120,172,29,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,120,180,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,120,1873,153,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,120,1906,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,120,1937,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,120,1945,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,120,1960,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,120,1974,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,120,1978,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,120,1984,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,120,1990,9,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,120,2002,12,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,120,2008,7,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,120,2027,18,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,120,305,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,120,319,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,121,189,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,121,1987,10,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,121,2012,100,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,121,2049,134,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,121,260,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,121,363,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,122,172,11,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,122,1948,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,122,1953,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,122,1990,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,122,2027,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,122,2048,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1235,1428,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,123,2018,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,123,2051,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,124,180,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,124,1990,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,124,2002,11,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,125,196,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,125,206,103,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,129,194,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,130,191,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,130,1925,8,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,130,2022,6,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,130,2087,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,131,160,6,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,131,2005,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,131,2021,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,132,168,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,132,1978,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,132,1992,6,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,132,2027,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,132,205,12,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,132,235,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,133,173,6,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,133,2010,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,134,158,6,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,134,1969,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1352,1642,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,135,157,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,135,172,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,135,1948,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,135,1960,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,135,1974,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,135,1984,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,135,2012,367,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,135,2027,9,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,136,1904,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,136,1952,6,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,136,2012,94,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,136,2013,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,136,2017,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,137,1934,59,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,137,1975,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,137,2068,49,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,137,2074,45,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1382,1460,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,138,172,34,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,138,188,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,138,1906,544,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,138,1948,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,138,195,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,138,1964,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,138,1984,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,138,1987,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,138,1990,44,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,138,2007,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,138,2011,43,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,138,2017,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,138,208,23,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,138,235,6,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,138,248,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,139,169,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,139,173,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,139,1907,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,139,1961,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,139,1989,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,139,2028,50,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,139,2084,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1400,1697,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,140,1846,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,140,1881,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,141,1941,34,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,141,2021,51,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,142,1886,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,142,1978,16,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,142,1990,20,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,143,192,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,144,166,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,145,1904,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,145,1924,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,146,168,16,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,146,172,7,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,146,1915,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,146,1937,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,146,195,59,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,146,1964,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,146,1974,28,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,146,1990,8,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,146,2011,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,146,2027,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,146,2034,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,146,2048,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1481,1861,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,149,1989,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,150,1862,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,150,257,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,151,2023,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1531,1937,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,153,260,84,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1541,1581,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1541,1953,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,154,1925,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,154,261,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,155,1917,21,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,155,1926,430,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,155,2023,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,155,2086,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,155,378,13,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,156,180,32,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,156,1873,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,156,195,39,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,156,1951,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,156,1952,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,156,1990,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,156,2007,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,156,2011,17,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,156,2016,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,156,2034,6,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,156,2042,47,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,156,208,95,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,156,302,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1577,1600,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,157,1961,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,157,1977,40,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,157,1979,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,157,2026,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,157,2028,18,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,157,306,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,158,1881,10,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,158,1925,10,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,158,1926,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,158,1995,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,158,2075,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,158,221,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1606,1631,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,161,1672,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,161,2026,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,162,1969,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,162,2024,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,163,1956,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,163,2011,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,163,2017,7,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,164,1989,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,164,2009,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,164,2028,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,165,1814,21,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,165,1909,65,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,166,1719,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,166,1813,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,166,1919,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,166,1979,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,166,2019,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,166,2028,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,166,2031,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,166,220,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,166,226,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,166,835,27,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1673,1845,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,167,1732,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,167,1745,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,167,1875,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,167,192,202,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,167,1928,12,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,167,1951,180,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,167,1984,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,167,1990,19,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,167,2002,110,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,167,2011,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,167,248,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,168,193,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,168,1975,59,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,168,2028,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1699,1746,58,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,169,1924,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1700,1747,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1708,1830,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,170,1956,15,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,170,1975,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,170,2005,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1715,1850,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1719,1776,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,171,1808,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,171,1868,25,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,171,1951,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,171,1960,6,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,171,1964,146,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,171,1974,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,171,1978,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,171,2017,37,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,171,2027,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,171,208,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1720,1745,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1723,1745,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,172,1954,187,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,172,1965,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,173,1992,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1743,1801,30,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1744,1789,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,176,1953,42,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,177,258,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1787,1880,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,178,1859,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,178,1920,45,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,178,1925,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,178,227,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1792,1828,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,179,1832,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,179,1879,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,179,1921,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,179,1928,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,179,1937,17,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,179,1951,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,179,1990,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,179,2012,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,179,208,8,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,179,214,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,179,260,288,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1810,1847,172,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1811,1848,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1818,1843,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,181,2019,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,183,1888,26,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,183,1979,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1843,1866,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1843,1868,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1843,1873,122,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1845,1880,7,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1849,1873,8,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1849,1879,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,184,1990,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,184,2012,47,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,184,214,8,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,184,217,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,185,1880,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,185,1927,21,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,185,1961,35,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1864,1911,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,1867,2027,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,186,1980,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,186,1982,71,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,186,2019,17,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,187,1891,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,187,1945,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,187,1960,45,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,187,1978,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PA,187,1990,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
