Segment,Start,End,NGS_read_count,ACC_num,Cells,Time,Replicate,Context,Compartment,Resolution,MOI
PB1,137,2129,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,162,2110,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,12,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,1985,2031,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,268,2049,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,22,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,299,1896,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,381,2030,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,385,1897,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,410,1775,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,438,1828,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,547,1644,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,4,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,122,2027,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,138,208,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,199,240,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,206,1916,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,208,1952,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,258,1948,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,293,1816,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,19,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,462,1813,4,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,720,1961,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,126,1470,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,184,1459,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,310,676,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,342,1314,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,511,932,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,52,741,36,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,696,957,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NS,57,530,25,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,60,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,2186,2217,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,30,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,121,2118,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,126,2110,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,180,2081,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,17,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,1985,2031,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,200,2072,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,268,2049,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,19,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,381,2030,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,438,1828,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,531,1722,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,122,2027,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,138,172,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,146,1990,4,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,206,1916,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,208,1952,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,258,1948,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,293,1816,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,15,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,372,416,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,462,1813,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,153,1527,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,252,1180,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,342,1314,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,176,1306,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,204,1199,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,290,1210,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,821,1417,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,146,741,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,52,741,41,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NS,57,530,21,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,124,2135,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,54,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,182,2144,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,29,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,574,1551,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,178,2129,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,12,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,25,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,345,1898,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,60,2206,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,768,1625,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,122,2027,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,138,172,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,206,1916,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,208,1952,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,281,413,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,293,1816,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,294,1978,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,21,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,561,1493,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,720,1961,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,144,1468,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,184,1459,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,284,1349,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,342,1314,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,1182,1210,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,201,1293,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,207,1311,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,290,1210,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,338,1276,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NA,609,1254,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,51,737,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,52,741,49,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NS,57,530,20,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,156,2194,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,56,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,182,2144,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,198,2157,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,2115,2262,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,24,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,436,1762,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,137,2129,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,13,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,1985,2031,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,268,2049,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,20,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,381,2030,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,438,1828,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,4,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,122,2027,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,138,208,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,146,1990,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,170,1924,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,172,1949,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,2041,2063,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,258,1948,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,281,413,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,12,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,1153,1261,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,116,454,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,168,1473,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,165,1278,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,228,1277,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,908,1311,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,464,741,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,52,741,43,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NS,52,525,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NS,57,530,21,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,1056,1895,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,63,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,182,2144,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,191,1975,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,33,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,137,2129,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,14,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,1985,2031,4,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,2108,2200,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,18,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,283,2053,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,345,1898,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,409,1593,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,410,1775,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,413,1897,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,438,1828,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,58,2114,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,122,2027,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,138,208,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,206,1916,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,208,1952,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,212,1925,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,254,1847,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,281,413,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,293,1819,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,11,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,326,1699,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,462,1813,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,720,1961,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,1378,1514,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,1551,1585,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,170,1546,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,284,1349,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,342,1314,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,1182,1210,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,273,1221,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,511,932,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,731,795,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NA,204,1102,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,127,741,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,52,741,43,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NS,57,530,22,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,53,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,182,2144,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,2094,2151,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,35,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,113,2165,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,114,2204,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,121,2118,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,148,2110,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,12,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,1985,2031,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,233,1911,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,260,1972,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,268,2049,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,18,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,299,2062,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,381,2030,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,438,1828,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,535,1754,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,4,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,606,1747,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,122,2027,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,135,1990,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,146,1978,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,206,1812,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,206,1916,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,258,1948,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,281,413,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,293,1816,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,293,1819,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,13,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,462,1813,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,720,1961,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,126,1470,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,1551,1585,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,184,1459,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,342,1314,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,172,1274,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,290,1210,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,670,1311,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NA,204,1102,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,146,741,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,52,741,48,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NS,57,530,24,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,53,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,215,2108,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,35,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,436,1762,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,137,2129,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,167,2037,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,168,2130,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,1866,1929,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,19,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,200,2072,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,264,1948,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,268,2049,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,18,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,284,1990,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,346,2071,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,381,1928,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,381,2030,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,413,1897,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,438,1828,6,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,122,2027,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,137,2068,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,2018,2047,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,206,1916,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,208,1952,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,213,1928,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,281,413,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,14,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,462,1813,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,720,1961,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,83,1975,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,1315,1381,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,1551,1585,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,184,1459,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,406,1648,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,557,1040,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,201,1293,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,207,786,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,52,741,46,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NS,57,530,19,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,124,2135,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,53,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,182,2144,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,33,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,436,1762,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,137,2129,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,12,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,1985,2030,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,1985,2031,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,261,1947,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,268,2049,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,17,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,325,1899,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,348,1917,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,413,1897,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,4,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,594,2130,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,179,1951,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,208,1952,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,234,1948,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,281,413,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,293,1816,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,15,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,389,1761,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,462,1813,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,720,1961,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,126,1470,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,1551,1585,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,184,1459,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,273,1437,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,394,1045,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,278,1345,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NA,402,911,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NA,573,645,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,52,741,44,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NS,109,530,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NS,57,530,30,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,161,2005,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,60,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,182,2144,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,1888,2090,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,215,2068,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,30,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,340,1911,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,113,2165,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,167,2037,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,13,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
