Segment,Start,End,NGS_read_count,ACC_num,Cells,Time,Replicate,Context,Compartment,Resolution
PB1,766,1490,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,777,1447,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,833,1362,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,866,1362,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,879,1256,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,92,2167,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,93,2186,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,100,2053,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,107,1876,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,107,1997,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,126,1869,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,126,192,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,126,1983,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,130,1972,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,130,2054,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,130,2062,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,133,2075,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,134,1971,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,135,165,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,135,2070,3,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,136,1987,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,138,1990,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,141,2125,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,150,198,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,155,1978,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,156,1990,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,158,1954,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,158,1958,3,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,158,2062,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,158,2075,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,159,1977,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,165,1925,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,167,1987,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,167,201,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,174,1959,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,175,2041,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,177,2068,8,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,179,1860,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,179,1928,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,1801,1907,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,187,1906,3,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,1906,1935,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,190,1949,18,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,191,2055,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,192,2075,5,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,192,2076,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,197,1954,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,197,2054,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,197,254,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,199,2060,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,2019,2075,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,2019,2087,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,2021,2082,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,2026,2063,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,2035,2076,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,2053,2075,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,210,1698,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,212,2068,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,213,259,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,216,2008,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,219,1794,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,220,1917,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,220,1954,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,220,2062,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,220,244,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,220,254,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,221,1927,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,222,258,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,223,1755,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,223,1994,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,224,1848,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,224,1869,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,231,2062,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,232,1846,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,232,1862,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,232,1939,11,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,234,1886,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,240,1925,8,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,241,2070,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,242,1838,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,246,2065,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,247,280,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,252,294,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,254,1863,5,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,254,2063,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,258,1877,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,259,1929,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,269,1801,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,278,1716,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,282,2069,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,283,1907,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,286,316,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,294,317,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,298,1713,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,298,1795,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,298,1799,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,299,1915,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,302,1862,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,333,1863,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,348,1874,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,351,1802,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,351,1814,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,351,1820,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,351,1939,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,356,388,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,363,1853,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,364,1734,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,371,2134,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,420,1917,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,420,463,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,444,1859,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,455,1740,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,479,1662,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,526,1793,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,555,1761,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,557,1648,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,584,1421,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,597,1534,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,620,1513,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,633,1638,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,637,1550,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,64,100,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,654,1527,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,658,1449,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,692,1482,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,701,1363,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,705,1570,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PA,82,1953,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1030,1149,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,108,1480,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,108,1529,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1131,1173,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,113,1347,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1148,1214,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1180,1225,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1248,1281,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,126,1400,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1284,1347,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1287,1310,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1290,1381,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1290,1404,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1292,1318,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1305,1365,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1306,1346,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1309,1346,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1309,1432,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1323,1471,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1326,1392,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1345,1392,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1355,1396,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1364,1440,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1365,1485,3,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1366,1439,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1368,1399,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1375,1448,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1385,1416,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1392,1541,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,139,179,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1403,1435,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,141,1485,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1431,1470,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1467,1501,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,146,1346,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,146,208,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,147,1647,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1484,1543,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1499,1529,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1510,1587,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,154,1530,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1567,1669,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1576,1614,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1612,1681,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1612,1699,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,1613,1660,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,161,1508,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,166,1288,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,220,1459,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,225,1115,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,250,1310,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,252,300,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,266,314,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,293,1342,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,296,1336,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,303,343,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,312,355,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,370,1224,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,376,1199,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,390,500,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,397,1240,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,404,1138,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,420,458,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,435,471,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,447,1205,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,459,1102,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,459,1160,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,463,1240,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,487,1258,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,516,541,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,558,954,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,567,1119,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,568,736,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,571,848,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,581,1196,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,587,1110,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,59,575,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,611,633,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,637,1045,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,637,1141,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,647,1081,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,663,1165,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,682,996,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,687,967,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,711,1111,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,711,1122,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,715,850,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,719,908,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,722,801,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,750,774,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,755,878,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,778,885,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,781,850,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,798,1109,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,798,940,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,800,998,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,803,943,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,820,1372,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,823,918,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,835,895,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,850,882,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,886,936,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,891,1157,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,893,1003,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,915,969,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,953,1648,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,958,1090,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,95,1547,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,96,1484,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
HA,989,1716,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1004,1152,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1017,1055,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1025,1057,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1071,1097,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1089,1136,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,108,153,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,111,1396,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1120,1174,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1121,1164,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,112,197,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,113,1485,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1157,1218,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,115,175,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1167,1189,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1192,1235,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1198,1222,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1202,1253,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1203,1259,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1206,1244,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1249,1406,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,124,1337,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1254,1293,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,127,182,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1296,1495,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1333,1396,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,1354,1391,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,153,662,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,157,197,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,170,253,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,171,566,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,172,222,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,172,240,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,173,217,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,175,312,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,177,257,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,178,1242,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,178,224,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,178,739,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,197,1079,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,200,1107,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,212,1049,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,221,1321,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,223,1137,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,240,839,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,251,274,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,254,1301,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,279,1278,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,285,309,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,288,318,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,288,391,3,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,295,319,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,296,531,5,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,326,350,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,328,451,6,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,341,570,4,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,347,1199,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,362,1116,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,370,1096,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,375,1014,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,388,1054,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,39,72,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,405,1030,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,409,1127,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,41,152,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
NP,431,1095,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
