Segment,Start,End,NGS_read_count,ACC_num,Replicate,Cells,Context,Compartment,Resolution,Time
PA,158,1971,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,158,2012,5,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,158,2013,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1591,1679,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1596,1619,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,161,2083,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1650,1797,27,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1655,2008,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,166,203,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1685,1758,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1686,1758,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1691,1819,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,171,1941,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,171,1942,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,174,1967,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,174,1969,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,174,2028,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,175,1983,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,175,2012,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1766,1865,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1779,1854,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,177,1799,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,177,2021,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,177,2025,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1782,2129,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,178,2027,52,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1792,2120,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,179,1895,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1812,1920,18,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,181,1846,6,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,181,1980,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1834,2122,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1859,1895,10,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,185,1853,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1866,1968,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,186,1995,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1871,1919,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,187,1409,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,187,2006,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1882,2063,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1894,2179,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,189,2003,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,189,2027,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,191,1984,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,192,1994,5,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1939,1963,96,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,193,2016,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1943,1969,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,194,1379,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,194,1737,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,194,2025,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1958,2004,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,195,1982,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,195,2075,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,196,1149,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,196,1941,30,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,196,1943,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,196,1987,91,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,197,1947,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,197,2053,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,198,2016,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,198,2025,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,199,1878,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,199,1987,11,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,199,268,15,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,202,278,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,203,1960,13,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,203,227,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,2046,2159,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,204,1839,271,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,204,1986,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,204,280,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,205,1760,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,205,1953,41,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,205,1966,118,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,206,1914,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,2073,2142,6,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,2075,2137,20,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,207,1866,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,207,1988,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,207,2002,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,2088,2142,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,2089,2157,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,208,1998,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,208,2002,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,209,2012,7,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,210,1705,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,2111,2186,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,211,1952,11,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,213,1895,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,214,1840,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,214,1915,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,214,1956,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,216,1956,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,216,1992,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,216,2088,5,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,217,1842,22,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,217,1897,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,218,1996,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,218,2004,115,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,219,1966,7,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,220,1771,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,220,1929,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,221,1217,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,221,1841,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,222,1952,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,222,1967,25,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,223,1952,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,223,1987,145,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,224,1832,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,224,1955,23,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,224,1987,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,225,1918,5,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,226,1930,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,226,1962,202,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,226,1989,12,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,226,2131,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,227,1942,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,227,1968,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,228,1921,746,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,228,1969,333,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,228,1982,31,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,228,2057,6,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,231,2028,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,233,1984,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,233,2010,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,236,1042,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,236,1878,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,236,1914,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,238,1942,17,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,239,1188,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,239,1206,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,239,2005,5,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,240,1712,152,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,243,1757,5,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,244,1863,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,245,1765,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,245,1915,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,245,2023,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,245,2025,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,246,1853,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,247,1907,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,248,1834,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,248,1959,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,248,2062,28,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,249,2006,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,251,1655,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,251,1902,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,251,2055,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,252,1871,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,252,1958,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,253,2003,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,254,1832,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,254,1843,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,254,290,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,257,1944,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,257,1994,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,257,646,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,258,1995,1561,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,258,1996,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,259,1058,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,259,1214,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,259,1808,8,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,259,1834,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,259,1951,8,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,260,1859,10,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,261,1893,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,261,1998,8,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,262,1934,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,262,2008,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,263,1278,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,263,1953,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,263,1998,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,264,2088,74,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,265,1811,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,265,1985,5,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,266,1890,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,267,1907,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,268,1815,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,271,1774,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,272,1893,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,272,2077,6,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,273,1966,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,275,1956,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,275,1958,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,277,1738,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,277,1931,8,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,277,1954,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,277,2102,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,278,1130,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,279,1813,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,283,1983,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,284,647,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,285,1944,5,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,288,1773,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,288,1897,5,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,289,1816,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,289,2190,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,290,1903,12,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,291,1839,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,292,1569,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,292,1767,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,292,1934,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,295,671,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,297,1834,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,297,2057,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,298,1721,6,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,302,1795,7,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,302,1796,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,303,2069,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,304,2147,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,305,1081,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,305,1665,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,305,1878,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,307,1835,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,307,1858,82,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,307,1861,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,307,1963,14,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,308,1643,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,308,1920,15,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,309,1879,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,312,1830,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,312,1872,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,313,1775,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,313,1823,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,314,2078,27,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,315,1738,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,315,2027,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,317,1726,68,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,317,1859,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,318,1887,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,318,1914,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,319,1860,377,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,319,1885,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,319,1963,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,323,1896,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,324,1983,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,326,1920,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,327,1928,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,329,1769,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,329,1926,37,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,329,2066,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,330,1964,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,331,2013,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,332,1878,5,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,334,1787,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,336,1834,13,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,339,1728,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,345,1795,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,346,1815,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,347,1014,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,349,1647,209,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,351,1851,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,353,1723,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,353,1739,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,355,1885,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,356,1815,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,357,1344,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,361,1886,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,363,1724,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,363,1807,6,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,363,1914,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,364,1723,13,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,365,1668,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,367,1772,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,367,1779,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,367,1887,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,368,1810,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,368,1826,14,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,368,1832,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,368,2027,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,370,1861,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,370,973,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,371,1786,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,372,1613,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,372,1711,10,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,373,1746,20,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,373,2000,20,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,373,2025,17,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,376,1891,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,377,1832,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,378,1817,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,378,1885,18,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,380,1711,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,380,1786,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,380,1837,8,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,380,796,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,384,1680,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,388,1723,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,388,1827,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,390,1587,9,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,390,1689,9,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,391,1773,131,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,392,1725,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,396,1753,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,398,1705,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,400,1940,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,403,1711,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,403,1716,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,404,1809,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,405,1705,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,405,1853,39,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,407,1599,14,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,407,1796,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,408,1646,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,408,1857,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,411,1723,64,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,411,1811,25,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,412,1663,6,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,413,1625,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,414,1820,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,415,1321,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,415,1679,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,416,1088,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,416,1767,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,417,1023,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,417,993,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,420,1616,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,421,1682,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
